ID,filename,source,filetype,band_abbrev,abbrev_type,band,thedate,date_format,date_right_after_band,score
0140111caca68f331e53d9651a3eadf6b7b0f999,It's No Use.flac,LosslessLegs,flac,it's no use,notband,notband,,nodate,False,0
127177.html,02 Wild Child.flac,TradersDen,flac,,blank,,,nodate,False,0
567335.html,01 Our Soundtrack.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567751.html,201 - Mary's Place.flac,DimeaDozen,flac,,blank,,,nodate,False,0
127176.html,02 Wild Child.flac,TradersDen,flac,,blank,,,nodate,False,0
567337.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567752.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
127173.html,02 Green River.flac,TradersDen,flac,,blank,,,nodate,False,0
567755.html,04.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567756.html,01. Main Title from 'Terminator 2'.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567341.html,01-Blue Velvet Moon.flac,DimeaDozen,flac,,blank,,,nodate,False,0
127171.html,22 We're Not Gonna Take It.flac,TradersDen,flac,,blank,,,nodate,False,0
567451.html,211 Dream Baby Dream.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567657.html,01 When my baby's beside me.flac,DimeaDozen,flac,,blank,,,nodate,False,0
127039.html,02 Rockin' Down The Highway.flac,TradersDen,flac,,blank,,,nodate,False,0
126824.html,02 Hate and War.flac,TradersDen,flac,,blank,,,nodate,False,0
126840.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
567573.html,00 intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126839.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
126837.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
126835.html,02 Last January.flac,TradersDen,flac,,blank,,,nodate,False,0
567575.html,01 - [Intro].flac,DimeaDozen,flac,,blank,,,nodate,False,0
567834.html,01. Highway Star.flac,DimeaDozen,flac,,blank,,,nodate,False,0
8e314c2abe6a89069ca5796feb8f8f19001aee1a,08.flac,LosslessLegs,flac,,blank,,,nodate,False,0
567577.html,01 Track 1.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126830.html,01 The Rhythm Of The Heat.flac,TradersDen,flac,,blank,,,nodate,False,0
126829.html,01 The Rhythm of the Heat.flac,TradersDen,flac,,blank,,,nodate,False,0
126827.html,010 House of Clocks.flac,TradersDen,flac,,blank,,,nodate,False,0
567579.html,01 Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126841.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
126817.html,02 - A Head Full Of Dreams.flac,TradersDen,flac,,blank,,,nodate,False,0
126816.html,02 - Wrapped Around.flac,TradersDen,flac,,blank,,,nodate,False,0
567580.html,01 Bring It On.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126815.html,02 PART TWO.flac,TradersDen,flac,,blank,,,nodate,False,0
126812.html,02 PART TWO.flac,TradersDen,flac,,blank,,,nodate,False,0
567582.html,15 Quinn The Eskimo (The Mighty Quinn).flac,DimeaDozen,flac,,blank,,,nodate,False,0
567583.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567584.html,- track01.cdda.flac,DimeaDozen,flac,- track,notband,,,nodate,False,0
126811.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
126808.html,02 Save Me Now.flac,TradersDen,flac,,blank,,,nodate,False,0
126807.html,02-Spur 2.flac,TradersDen,flac,,blank,,,nodate,False,0
567589.html,disc1track01.flac,DimeaDozen,flac,disc,notband,,,nodate,False,0
41ad28b4ad1d8e26f4372da9cb0c31615d7bb403,Track 13.shn,LosslessLegs,shn,track,notband,,,nodate,False,0
567570.html,D1T01 INTRO.flac,DimeaDozen,flac,d,notband,notband,,nodate,False,0
567591.html,02 Over the Rainbow.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126857.html,02 Track02.flac,TradersDen,flac,,blank,,,nodate,False,0
126892.html,02 Velvet.flac,TradersDen,flac,,blank,,,nodate,False,0
126891.html,02 Velvet.flac,TradersDen,flac,,blank,,,nodate,False,0
126890.html,02 - Muleskinner Blues.flac,TradersDen,flac,,blank,,,nodate,False,0
567833.html,Track04.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
126886.html,02 Everybody's On The Run.flac,TradersDen,flac,,blank,,,nodate,False,0
126885.html,02 Everybody's on the Run.flac,TradersDen,flac,,blank,,,nodate,False,0
126878.html,02 - Fly Like An Eagle.flac,TradersDen,flac,,blank,,,nodate,False,0
126869.html,02 This Ol Cowboy.flac,TradersDen,flac,,blank,,,nodate,False,0
126864.html,21 Walk This Way.flac,TradersDen,flac,,blank,,,nodate,False,0
126863.html,applause-talk.flac,TradersDen,flac,applause-talk,notband,notband,,nodate,False,0
126860.html,02 Blues Band Instrumental 2.flac,TradersDen,flac,,blank,,,nodate,False,0
126858.html,02 Track02.flac,TradersDen,flac,,blank,,,nodate,False,0
126856.html,12 Child In Time.flac,TradersDen,flac,,blank,,,nodate,False,0
567569.html,01 Hollow.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567561.html,01.Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567562.html,01.Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126853.html,02 Interview.flac,TradersDen,flac,,blank,,,nodate,False,0
126850.html,06 Outlaw Pete.flac,TradersDen,flac,,blank,,,nodate,False,0
567563.html,01 Applause.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126849.html,02 Take Us Back.wav,TradersDen,wav,,blank,,,nodate,False,0
126848.html,02 Take Us Back.flac,TradersDen,flac,,blank,,,nodate,False,0
126846.html,02 She Belongs To Me.flac,TradersDen,flac,,blank,,,nodate,False,0
126845.html,02 She Belongs to Me.flac,TradersDen,flac,,blank,,,nodate,False,0
126843.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
567567.html,001 - Panther.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126842.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
567590.html,t01.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
126803.html,102 Look Back In Anger.flac,TradersDen,flac,,blank,,,nodate,False,0
127038.html,02 Rockin' Down the Highway.flac,TradersDen,flac,,blank,,,nodate,False,0
567620.html,01 Track 05.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567882.html,01 - Highway 61 Revisited.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567635.html,01 - Bloom.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567880.html,101 Middle Man.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567848.html,01. Highway Star.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567850.html,01. Wild Child.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567877.html,08.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567874.html,01-Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567618.html,01 - Avenue B.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567619.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567851.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567870.html,101-Highway Star.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567869.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567868.html,01 - Introduction.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567615.html,12 One Of These Days I'll Get An Early Night.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567622.html,01 Track 01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567623.html,14 - In A Rut .flac,DimeaDozen,flac,,blank,,,nodate,False,0
567853.html,01 Somethings Happening.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567865.html,14-Love To Burn.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567863.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567862.html,307-American Land.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567633.html,03 - Thing's Going On.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567859.html,01 Get Right Back.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567632.html,d1t01.shn,DimeaDozen,shn,d,notband,notband,,nodate,False,0
567857.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567856.html,01. Bad Reputation.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567855.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567884.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567888.html,16 Sinatra.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126801.html,02 Annalisa.flac,TradersDen,flac,,blank,,,nodate,False,0
567600.html,T01 WAR OF KINGS.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
567843.html,01 Building A Mystery.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126800.html,02 - Muleskinner Blues.flac,TradersDen,flac,,blank,,,nodate,False,0
567598.html,101 Make Me Smile.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126798.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
126797.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
126795.html,02 Star Spangled Banner.flac,TradersDen,flac,,blank,,,nodate,False,0
126790.html,203 Set The Controls For The Heart Of The Sun.flac,TradersDen,flac,,blank,,,nodate,False,0
126786.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
126784.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
126783.html,01 Introduction.flac,TradersDen,flac,,blank,,,nodate,False,0
126781.html,02 - Muleskinner Blues.flac,TradersDen,flac,,blank,,,nodate,False,0
567599.html,04 Dialogue (Part I &amp; II).flac,DimeaDozen,flac,,blank,,,nodate,False,0
567601.html,01 After the Gold Rush.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567614.html,01 Audio Track.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567844.html,Unknown Artist 01. Track01.flac,DimeaDozen,flac,unknown artist,notband,,,nodate,False,0
567602.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567603.html,12.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567604.html,01 - Thus Spoke Zarathustra.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567638.html,01 - I'm coming from you.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567605.html,track-01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
126770.html,02 Run and Run.flac,TradersDen,flac,,blank,,,nodate,False,0
567846.html,Unknown Artist 01. Track01.flac,DimeaDozen,flac,unknown artist,notband,,,nodate,False,0
567636.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567889.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567612.html,01 Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567613.html,T01 INTRO - JAILBREAK.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
126893.html,Perfect Parts.mp3,TradersDen,mp3,perfect parts,notband,notband,,nodate,False,0
126894.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
126895.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
567486.html,19 Hommage to the God of Light.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567806.html,cd1 - Track 01.flac,DimeaDozen,flac,cd,notband,,,nodate,False,0
ba73d861e3f6a1b5f7c3c6edef042029a14ee1f2,04 Black Magic Woman_Gypsy Queen.flac,LosslessLegs,flac,,blank,,,nodate,False,0
ffe62aa5725a62bbec3954735f3525417265a026,01 - One Helluva Nerve.flac,LosslessLegs,flac,,blank,,,nodate,False,0
567652.html,02 - Youth Gone Wild.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567483.html,27 - Encore.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567484.html,29 - Encore.flac,DimeaDozen,flac,,blank,,,nodate,False,0
2f35a853e0696ea2a96a9c094e5606e68a9cadb1,Track14.flac,LosslessLegs,flac,track,notband,,,nodate,False,0
567651.html,05.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567485.html,03 - Seven Seas Of Rhye.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126997.html,Disc One Track02.flac,TradersDen,flac,disc one track,notband,,,nodate,False,0
567811.html,01 - Cyclops.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126994.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
126993.html,02 Only You Know And I Know.flac,TradersDen,flac,,blank,,,nodate,False,0
127003.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
126987.html,02 Separate Ways (Worlds Apart).flac,TradersDen,flac,,blank,,,nodate,False,0
567488.html,01 - Intro (Hybrid Mix of ''Procession'' &amp; ''Flash (Concert Intro Version)'').flac,DimeaDozen,flac,,blank,,,nodate,False,0
567492.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567493.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
126986.html,02 Separate Ways (Worlds Apart).flac,TradersDen,flac,,blank,,,nodate,False,0
567650.html,14 - Smash It Up.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126982.html,02 Rock And Roll Stew.flac,TradersDen,flac,,blank,,,nodate,False,0
126981.html,02 Rock and Roll Stew.flac,TradersDen,flac,,blank,,,nodate,False,0
126978.html,Track 04.flac,TradersDen,flac,track,notband,,,nodate,False,0
567499.html,T01 5 AM.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
126976.html,12 - Whole Lotta Love.flac,TradersDen,flac,,blank,,,nodate,False,0
567501.html,1 Audio Track.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567479.html,01 unknown title 11-38.flac,DimeaDozen,flac,,blank,,2038-11-01 00:00:00,"2 or 4 digit year, separator, 1 or 2 digit month, separator, 1 or 2 digit day",False,0
127004.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
567546.html,Track 28.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567467.html,11.flac,DimeaDozen,flac,,blank,,,nodate,False,0
127037.html,CD Track 09.flac,TradersDen,flac,cd track,notband,,,nodate,False,0
567659.html,01 Eight.flac,DimeaDozen,flac,,blank,,,nodate,False,0
127035.html,02 You Give Love A Bad Name.flac,TradersDen,flac,,blank,,,nodate,False,0
567457.html,01 (unknown).flac,DimeaDozen,flac,,blank,,,nodate,False,0
567628.html,12.flac,DimeaDozen,flac,,blank,,,nodate,False,0
d65bf36f137ef314aae684d386e058316014639a,01 Tomorrow Is A Long Time.flac,LosslessLegs,flac,,blank,,,nodate,False,0
567460.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567462.html,13 Like A Rolling Stone.flac,DimeaDozen,flac,,blank,,,nodate,False,0
25f86f37d66b352a145403a506b6a059ad2bf82b,02 Errant Girl for Rhythm.flac,LosslessLegs,flac,,blank,,,nodate,False,0
567465.html,01-The Revolution Will Be Televised.flac,DimeaDozen,flac,,blank,,,nodate,False,0
127023.html,d1t02.Neil Young-Rockin' In The Free World.flac,TradersDen,flac,d,notband,notband,,nodate,False,0
127021.html,201-Roll of the Dice.flac,TradersDen,flac,,blank,,,nodate,False,0
567468.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567805.html,04. Intro - Black Smoke.flac,DimeaDozen,flac,,blank,,,nodate,False,0
127016.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
127015.html,Track_01.flac,TradersDen,flac,track,notband,,,nodate,False,0
567471.html,01 Damn Right I've Got The Blues.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567472.html,track 07.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567654.html,01 - Dark Stars In The Dazzling Sky.flac,DimeaDozen,flac,,blank,,,nodate,False,0
663be4f935079edb4d4219904298b3958c87ad44,02 Back To Manhattan.flac,LosslessLegs,flac,,blank,,,nodate,False,0
127012.html,"02 - Hold On, I'm Coming.flac",TradersDen,flac,,blank,,,nodate,False,0
567803.html,1. New Perspectives.flac,DimeaDozen,flac,,blank,,,nodate,False,0
127011.html,How to Let It Go.mp3,TradersDen,mp3,how to let it go,notband,notband,,nodate,False,0
127007.html,Track 202.flac,TradersDen,flac,track,notband,,,nodate,False,0
127006.html,Track 107.flac,TradersDen,flac,track,notband,,,nodate,False,0
127005.html,02 Rockin' In The Free World.flac,TradersDen,flac,,blank,,,nodate,False,0
126974.html,19 Mystery Train.flac,TradersDen,flac,,blank,,,nodate,False,0
126972.html,02 Home Town.flac,TradersDen,flac,,blank,,,nodate,False,0
126971.html,02 Home Town.flac,TradersDen,flac,,blank,,,nodate,False,0
126905.html,d3t03.flac,TradersDen,flac,d,notband,notband,,nodate,False,0
126920.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
567825.html,01 - I am the sea.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567523.html,01 After The Gold Rush.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126918.html,04 Howlin' Shame.flac,TradersDen,flac,,blank,,,nodate,False,0
567524.html,T01 After The Gold Rush 24 Bit.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
567827.html,03 Satisfied.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567527.html,T01 After The Gold Rush.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
567828.html,01. intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126912.html,d1t01.flac,TradersDen,flac,d,notband,notband,,nodate,False,0
567528.html,01 The Knot.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567529.html,01 - Introduction.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126907.html,02 - Muleskinner Blues.flac,TradersDen,flac,,blank,,,nodate,False,0
567532.html,01 intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567812.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126904.html,22 25 Or 6 To 4.flac,TradersDen,flac,,blank,,,nodate,False,0
126900.html,Crane Wife.mp3,TradersDen,mp3,crane wife,notband,notband,,nodate,False,0
567643.html,14 - Band Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567535.html,12 - Saturn III.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126899.html,07 - Light My Fire.flac,TradersDen,flac,,blank,,,nodate,False,0
567538.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
126898.html,"02 Help, I'm A Rock.flac",TradersDen,flac,,blank,,,nodate,False,0
126897.html,"02 Help, I'm a Rock.flac",TradersDen,flac,,blank,,,nodate,False,0
567540.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567541.html,06-Things Can Only Get Better.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567542.html,01. Bright Lights.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567829.html,01 rock hard.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567521.html,T01 After The Gold Rush 24 Bit.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
126921.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
567644.html,16 Coming Back To Life.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567823.html,01 - I wanna hold your hand.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126966.html,02 Blues Band Instrumental 2.flac,TradersDen,flac,,blank,,,nodate,False,0
126965.html,103 Every Step Of The Way.flac,TradersDen,flac,,blank,,,nodate,False,0
567504.html,T01 After The Gold Rush 24 bit.flac,DimeaDozen,flac,t,notband,notband,,nodate,False,0
126964.html,24 The Glory Of Man.flac,TradersDen,flac,,blank,,,nodate,False,0
567506.html,Track09.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
567815.html,01 - Highway Star.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126957.html,06-War Pigs.flac,TradersDen,flac,,blank,,,nodate,False,0
567510.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
126956.html,102 Possession.flac,TradersDen,flac,,blank,,,nodate,False,0
126951.html,13 Wild Honey.flac,TradersDen,flac,,blank,,,nodate,False,0
567511.html,01. Hollow.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126946.html,201-Roll of the Dice.flac,TradersDen,flac,,blank,,,nodate,False,0
126943.html,10-Rat Salad with Drum Solo.flac,TradersDen,flac,,blank,,,nodate,False,0
126942.html,02 Tracks In The Dust.flac,TradersDen,flac,,blank,,,nodate,False,0
567647.html,25 Breathe (Reprise).flac,DimeaDozen,flac,,blank,,,nodate,False,0
567514.html,01 Audio Track.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126936.html,cd1Track02.flac,TradersDen,flac,cd,notband,,,nodate,False,0
567646.html,01 ti na ni na nu.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567515.html,12 - The Lambrusco Kid.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126928.html,02.flac,TradersDen,flac,,blank,,,nodate,False,0
567516.html,01 Audio Track.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567517.html,0001.flac,DimeaDozen,flac,,blank,,,nodate,False,0
126923.html,02 Heroes and Villains.flac,TradersDen,flac,,blank,,,nodate,False,0
567816.html,01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
567821.html,1 - Always There Anyway.mp2,DimeaDozen,mp2,,blank,,,nodate,False,0
567883.html,Track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566716.html,d1t01-HighballWithTheDevil.flac,DimeaDozen,flac,d,notband,notband,,nodate,False,0
567283.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566006.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566025.html,12 Miss You.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566022.html,00-radiointro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566020.html,d2t06 - Biko.flac,DimeaDozen,flac,d,notband,notband,,nodate,False,0
566019.html,artist - Track 01.flac,DimeaDozen,flac,artist - track,notband,,,nodate,False,0
566016.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566011.html,01 - Take The Night Off.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566010.html,14 Soul Sacrifice.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566009.html,01 - Caught in a mosh.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566008.html,01 - In the long long run.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566007.html,01 - stage chat.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566005.html,101 Mr. Tambourine Man.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565848.html,01 - Title.flac,DimeaDozen,flac,,blank,,,nodate,False,0
0ae5a4b1b51efddc229cde67947292745a23b1a7,01 Errant Girl for Rhythm.flac,LosslessLegs,flac,,blank,,,nodate,False,0
4b9e7f886b54de20b9479ce2c8529d1d51d478d6,01 Good Morning.flac,LosslessLegs,flac,,blank,,,nodate,False,0
566000.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565999.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565997.html,A01.flac,DimeaDozen,flac,a,notband,notband,,nodate,False,0
565996.html,01 Searching With My Good Eye Closed.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565995.html,05 Falling In Love Again.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565994.html,1. Facelift.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565993.html,13 Unknown Track.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565992.html,01 - End of the Line.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566030.html,01 Track01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566037.html,2 Genghis Khan.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566038.html,track01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566042.html,01. Astrophel And Stella.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566083.html,"01 - Dames, Booze, Chains, &amp; Boots.flac",DimeaDozen,flac,,blank,,,nodate,False,0
566079.html,01 - Intro pt. 1.mp2,DimeaDozen,mp2,,blank,,,nodate,False,0
566075.html,05.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566071.html,01 Shelter Me.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566070.html,01 - Intro (Sounds!).mp2,DimeaDozen,mp2,,blank,,,nodate,False,0
566069.html,01-Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566067.html,07. Behind the Wall of Sleep.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566065.html,01- Wasn't Yesterday Great.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566064.html,01. Trouble Now.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566063.html,01 Tuning.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566061.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566060.html,03.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566059.html,Track1_SpunkRock.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
566057.html,01 Track 1.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566055.html,01 - Substitute.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566053.html,09 Whole Lotta Rosie.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566049.html,01 Light Up The Sky.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566048.html,13. Medley.flac,DimeaDozen,flac,,blank,,,nodate,False,0
566046.html,101 - [venue announcements].flac,DimeaDozen,flac,,blank,,,nodate,False,0
566044.html,11 Lafayette Waltz-Jumbalaya.flac,DimeaDozen,flac,,blank,,,nodate,False,0
4c0c32e430a2701997808e7568de2e38bfa44a54,Track 01.flac,LosslessLegs,flac,track,notband,,,nodate,False,0
565991.html,A Head Full Of Dreams.flac,DimeaDozen,flac,a head full of dreams,notband,notband,,nodate,False,0
565990.html,13 Unknown Track.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565988.html,13.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565915.html,d1t01.flac,DimeaDozen,flac,d,notband,notband,,nodate,False,0
565910.html,01 - Illuminine.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565909.html,01 - Intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565902.html,07 Feast Of Freaks.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565897.html,02. Wratchild.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565895.html,03 Christmas in LA.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565894.html,01-Track-01.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565893.html,25 - Jam.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565890.html,01 - Radio intro.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565888.html,track-01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565884.html,12 Gershwin-Cuban Overture.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565882.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565881.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565876.html,08-Hyperventilation.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565874.html,17 La Grange.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565873.html,09-Suicide.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565872.html,26 Jungleland.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565869.html,Track 01.flac,DimeaDozen,flac,track,notband,,,nodate,False,0
565863.html,d1t01.flac,DimeaDozen,flac,d,notband,notband,,nodate,False,0
565860.html,08.flac,DimeaDozen,flac,,blank,,,nodate,False,0
565859.html,001Corb Lund DC.flac,DimeaDozen,flac,,blank,,,nodate,False,0
